,sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
11247,6c7d466b0446c64469aa5dbcf6c00ed8c1b9dcbe18a2314229afb9d8a029a316,test,Male,Medicine,Licensed Professional,KE,mcq,,"
In relation to the treatment of BV, which one of the following statements is true? 
","
In relation to the treatment of BV, which one of the following statements is true? 
","{""option1"": ""Routine treatment of male partners is recommended."", ""option2"": ""Vaginal douching is beneficial for symptomatic improvement."", ""option3"": ""Metronidazole is not safe during the first trimester of pregnancy."", ""option4"": ""Clindamycin 2% Intravaginal cream is not effective."", ""option5"": ""Recurrent BV is difficult to manage as it can recur in up to 70% of females within 3 months of treatment""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
11248,7ae5fdd962265b869deee4b80c9f37da37d039e1fab06cba00d6cb73148ea30d,test,Male,Medicine,Licensed Professional,KE,mcq,,"Which one of the following statements is not true with respect to bacterial vaginosis (BV)?  
","Which one of the following statements is not true with respect to bacterial vaginosis (BV)? 
","{""option1"": ""Isolation of Gardnerella vaginalis on high vaginal swab culture is diagnostic of BV."", ""option2"": ""Vaginal pH is increased and is typically more than 4.5."", ""option3"": ""Presence of 'clue cells on microscopy is diagnostic of bacterial vaginosis."", ""option4"": ""It is associated with preterm labour or miscarriage."", ""option5"": ""It is the commonest cause of abnormal vaginal discharge in women of reproductive age.""}",option1,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
11249,fb1470f1749904349f4664818cbb8b0928b43ad5322ae07aa1dd7229a12aa125,test,Male,Medicine,Licensed Professional,KE,mcq,,"A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. She subsequently has surgical evacuation of the uterus. The histology reveals focal hydropic placental villi interspersed with normal villi and presence of fetal tissue. Which of the following is the most likely karyotype and parental chromosomal origin? 
","A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. She subsequently has surgical evacuation of the uterus. The histology reveals focal hydropic placental villi interspersed with normal villi and presence of fetal tissue. Which of the following is the most likely karyotype and parental chromosomal origin? 
","{""option1"": ""46 XX, maternal"", ""option2"": ""46 XX, paternal"", ""option3"": ""46 XY, paternal"", ""option4"": ""69 XXY, paternal"", ""option5"": ""69 XXY, paternal and maternal""}",option5,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v3
11250,bb84ef8d29fe25896cf9a1eea180ac557b8c0b984be6c85e9979ffb62234c3fe,test,Male,Medicine,Licensed Professional,KE,mcq,,"A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. She subsequently has surgical evacuation of the uterus. The histology reveals a large mass with hydropic changes in all the placental villi with no fetal tissue. Which of the following is the most likely karyotype and parental chromosomal origin? 
","A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. She subsequently has surgical evacuation of the uterus. The histology reveals a large mass with hydropic changes in all the placental villi with no fetal tissue. Which of the following is the most likely karyotype and parental chromosomal origin? 
","{""option1"": ""46 XX, maternal"", ""option2"": ""46 XX, paternal"", ""option3"": ""46 XY, paternal"", ""option4"": ""69 XXY, paternal"", ""option5"": ""69 XXY, paternal and maternal""}",option3,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v3
11251,fe46ba4aea83f59e919c18fe76c9caa6d3bcb5b7db8151e53c0611881a867829,test,Male,Medicine,Licensed Professional,KE,mcq,,"A 30-year-old woman presents to the early pregnancy unit with mild vaginal bleeding. An ultrasound is performed, which reports a complete molar pregnancy. What would be the parental origin and genetic complement of the complete molar pregnancy? 
","A 30-year-old woman presents to the early pregnancy unit with mild vaginal bleeding. An ultrasound is performed, which reports a complete molar pregnancy. What would be the parental origin and genetic complement of the complete molar pregnancy? 
","{""option1"": ""2 paternal sets: diploid"", ""option2"": ""2 paternal sets: haploid"", ""option3"": ""1 paternal set: haploid"", ""option4"": ""2 paternal and 2 maternal sets: tetraploid"", ""option5"": ""1 maternal and 1 paternal set: diploid""}",option1,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v3
11252,453a28b62c177dcebb2d26e2d1aa7d2e73d7e040b77173968c9db4186b62073c,test,Male,Medicine,Licensed Professional,KE,mcq,,"A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. An ultrasound shows a 'snowstorm appearance. She passes grape-like vesicles through the vagina. She subsequently has a surgical evacuation of the uterus. The histology reveals a large mass with hydropic changes in all the placental villi and no fetal tissue. She is followed up with serum beta human chorionic gonadotrophin (beta hCG) levels. There was an initial fall but it started to rise gradually (10,000 units/mL) at 3 months' follow-up. Her CT scan chest, abdomen and pelvis are normal except localized thickened vascular area in the posterior wall of uterus. What is the likely diagnosis? 
","A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. An ultrasound shows a 'snowstorm appearance. She passes grape-like vesicles through the vagina. She subsequently has a surgical evacuation of the uterus. The histology reveals a large mass with hydropic changes in all the placental villi and no fetal tissue. She is followed up with serum beta human chorionic gonadotrophin (beta h CG) levels. There was an initial fall but it started to rise gradually (10,000 units/m L) at 3 months' follow-up. Her CT scan chest, abdomen and pelvis are normal except localized thickened vascular area in the posterior wall of uterus. What is the likely diagnosis? 
","{""option1"": ""Gestational choriocarcinoma"", ""option2"": ""Persistent trophoblastic disease"", ""option3"": ""Non-invasive mole"", ""option4"": ""Non-gestational choriocarcinoma"", ""option5"": ""Placental site trophoblastic disease""}",option5,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v3
11253,812cdcb030cf257eeabbaefd8138328e60dbd69506d59ef3cb7787a30022c8e7,test,Male,Medicine,Licensed Professional,KE,mcq,,"All the following statements are correct except; 
","All the following statements are correct except; 
","{""option1"": ""Condition for vacuum extraction are fetal head at least 0 station or not more than 2/5 above the symphysis pubis and a fully dilated cervix"", ""option2"": ""Ahead that is felt in the flank on abdominal examination indicates a shoulder presentation or transverse lie"", ""option3"": ""If labour is prolonged in the case of a breach presentation, a cesarean section should be performed"", ""option4"": ""Manual vacuum aspiration (MVA) is an effective method for treatment of incomplete abortion if the uterine size is not greater than 8 weeks"", ""option5"": ""Breast pain and tenderness 3 to 5 days after childbirth is usually due to breast enlargement.""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
11254,f95327f8cb52c3e64855c8be3e08128368f2ef39dc700c2a6cddb5703555102a,test,Male,Medicine,Licensed Professional,KE,mcq,,"The following are true regarding uterine fibroids 

","The following are true regarding uterine fibroids 

","{""option1"": ""Are composed mainly of fibroids tissue"", ""option2"": ""About 10% undergo malignant degeneration"", ""option3"": ""Are more common multiparous woman"", ""option4"": ""May protrude through the cervix"", ""option5"": ""Commonly arise from the cervix""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
11255,e528277d6101291e89d1bc4b0cb00ed0c5b9a6b41cca529d8f5f3fc641d2f960,test,Male,Medicine,Licensed Professional,KE,mcq,,"A woman is admitted in first stage of active labour, with cervical dilatation at 5cm. 
You plot a cervical dilatation on which part of partograph 
","A woman is admitted in first stage of active labour, with cervical dilatation at 5 cm. 
You plot a cervical dilatation on which part of partograph 
","{""option1"": ""Alert line"", ""option2"": ""Action line"", ""option3"": ""Between alert and action"", ""option4"": ""Left to the alert line"", ""option5"": ""Right to the action line""}",option1,,Obstetrics_and_Gynecology,No,0.0,0.0,1.0,expert,1.0,,0.0,,,,,,,v3
11256,7bea7793b32586b20c195465b1e9e5e297f7ebdaf4f289809a45c3b022e134ad,test,Male,Medicine,Licensed Professional,KE,mcq,,"The Single most important procedure for preventing the spread of infection is; 
","The Single most important procedure for preventing the spread of infection is; 
","{""option1"": ""Wearing gloves"", ""option2"": ""Decontamination"", ""option3"": ""Hand washing"", ""option4"": ""Wearing protective clothing during very dirty procedures"", ""option5"": ""Avoid handshakes""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
11257,f7921d1b830078d1cf3520d6791c430ebc047bbef5405e8700eff6714afa875c,test,Male,Medicine,Licensed Professional,KE,mcq,,"Respective care at birth includes these except: 

","Respective care at birth includes these except: 

","{""option1"": ""Speaking kindly to the woman"", ""option2"": ""Do not let the laboring woman drink or eat in case she vomits"", ""option3"": ""Allowing the laboring woman to drink or eat"", ""option4"": ""Allowing the laboring woman to deliver in any position she wants"", ""option5"": ""Allow the laboring woman a companion of her choice.""}",option2,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
11258,2a8aa76d865dddcec8223b5caf5a691c0c1c0e3a59f1c7c7edfa5a3bd716f9fc,test,Male,Medicine,Licensed Professional,KE,mcq,,"Which of the following is most effective in reducing maternal mortality? 
","Which of the following is most effective in reducing maternal mortality? 
","{""option1"": ""Assessing women for risks to decide who needs special care"", ""option2"": ""Training traditional birth attendants."", ""option3"": ""Delivery with a skilled birth attendant"", ""option4"": ""Active management of 3rd stage of labour"", ""option5"": ""All of the above""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
11262,b3056426ed8d8b90b79eded0ddd9279fcbc86601d2f7490055accb59e11067c4,test,Male,Medicine,Licensed Professional,KE,mcq,,"Which of the following statements are true; 
","Which of the following statements are true; 
","{""option1"": ""The bethseda classification has 4 categories"", ""option2"": ""The squamous zone is prone to dysplasia"", ""option3"": ""The screening by pap smear is not useful in developing countries"", ""option4"": ""HPV type 16 is the most common HPV in woman with abnormal cervical smear"", ""option5"": ""Exposed lesions are associated with increased chance of failure of cryotherapy in the treatment of abnormal cervical smear""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
11264,2a293c247ef230368fb0f3bbf5bc546756db88d62b17f7e2344a9aa244d68d3d,test,Male,Medicine,Licensed Professional,KE,mcq,,"Regarding chronic pelvic pain 
","Regarding chronic pelvic pain 
","{""option1"": ""Colposcopy has a great role in evaluation"", ""option2"": ""Is best managed with opioids"", ""option3"": ""Avoidance/conflict related to sex and intimacy is a common co- symptom"", ""option4"": ""These patients should be sent for psychotherapy while awaiting investigations"", ""option5"": ""Identification of pelvic pathology excludes a psychogenic cause""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
11266,5633f5dd1542abb51833d864f0ae5be79a07d15373d049ce333b898501df6599,test,Male,Medicine,Licensed Professional,KE,mcq,,"Concerning maternal mortality 
","Concerning maternal mortality 
","{""option1"": ""Kenya has almost attained the MDG target"", ""option2"": ""Death from HIV in pregnancy is a direct maternal death"", ""option3"": ""The big five causes of direct maternal deaths in Kenya are haemorrhage sepsis hypertensive disease abortion and obstructed labour"", ""option4"": ""Maternal mortality fate and ratio are the same"", ""option5"": ""The target of MDGS is to reduce maternal mortality ratio by 50% by 2015""}",option3,,Obstetrics_and_Gynecology,Yes,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
